Design,Sample,Recipe,Area,Delay,QoR
aes_secworks_orig,147,"st; rw; rw; st; rwz; rw; rw; rfz; rfz; rf; rw; rf; f; rf; rfz; rf; f; rw; rs; rf;",23760.26,604.57,14351040
aes_secworks_orig,148,"st; st; f; f; rf; rwz; rf; f; rf; b; rwz; rfz; rf; rw; st; b; st; rw; st; b;",22309.50,587.94,13095383
aes_secworks_orig,149,"b; f; rs; rwz; st; b; rwz; rwz; rfz; rfz; rfz; st; f; rs; b; rfz; rwz; rs; b; st;",22196.84,570.39,12651720
aes_secworks_orig,150,"b; rf; rs; rwz; rfz; f; rfz; rwz; rw; rwz; rfz; rwz; rfz; st; rfz; rf; st; b; rf; rs;",21663.22,616.59,13344408
aes_secworks_orig,151,"b; rw; f; rwz; st; rw; rwz; rfz; rwz; b; rfz; rw; rfz; rs; st; rw; b; rf; st; st;",22178.45,602.32,13351156
aes_secworks_orig,152,"b; b; st; st; rwz; st; rs; rw; rw; st; rw; b; f; b; b; rfz; st; rw; st; rs;",22402.79,592.32,13261984
aes_secworks_orig,153,"st; rs; rf; b; rw; f; rf; f; rs; rfz; st; rf; rf; f; rw; rs; f; rf; rfz; rwz;",23450.49,611.71,14327950
aes_secworks_orig,154,"b; f; rs; rs; f; st; rf; f; rs; f; rf; st; rs; st; rf; b; st; rwz; f; rw;",23704.64,602.77,14269808
aes_secworks_orig,155,"st; rwz; f; rfz; rw; st; rw; rw; f; rfz; rfz; rs; rw; rwz; f; f; rw; rf; f; rf;",22274.98,655.27,14589470
aes_secworks_orig,156,"b; rwz; st; st; rf; rwz; st; f; rs; b; st; rfz; rf; rw; rw; f; b; rf; st; rs;",22992.19,591.65,13588272
aes_secworks_orig,157,"st; rwz; rwz; b; f; f; rf; b; rs; rwz; st; b; st; rw; rw; b; rw; b; rs; st;",21734.07,589.48,12801326
aes_secworks_orig,158,"st; b; rf; st; rf; b; rwz; rs; rwz; rf; rw; st; rw; rf; rf; b; rwz; rwz; f; rw;",23258.93,603.57,14024574
aes_secworks_orig,159,"st; b; rs; rwz; rf; f; b; rw; rf; rf; rfz; rf; st; rfz; rs; f; rfz; rf; rwz; f;",23695.89,570.98,13506150
aes_secworks_orig,160,"b; rf; rf; st; rw; f; rwz; rw; rs; rw; b; rwz; rw; rwz; f; rw; f; rf; rwz; rf;",23338.99,616.64,14376208
aes_secworks_orig,161,"b; rw; b; f; rfz; rfz; rf; rf; f; rf; st; b; rw; rf; rf; rfz; rf; f; rwz; rwz;",22342.35,671.29,14991482
aes_secworks_orig,162,"st; st; rfz; rwz; rf; rw; rfz; rw; rs; rfz; st; rfz; st; rw; st; rf; rfz; rs; rfz; rw;",21567.10,656.62,14147952
aes_secworks_orig,163,"b; b; rfz; rwz; f; rwz; rw; rwz; f; rs; rf; rs; rs; st; f; rwz; rw; f; rw; b;",22749.05,572.76,13012428
aes_secworks_orig,164,"b; f; rwz; f; rs; rw; rf; rwz; st; rf; st; rw; rs; rwz; rwz; rfz; f; b; f; rwz;",22915.80,610.42,13978150
aes_secworks_orig,165,"b; rw; rs; f; rfz; rfz; rwz; rfz; rs; rw; rfz; f; rw; rs; b; rw; b; rw; rwz; st;",22444.60,599.26,13443956
aes_secworks_orig,166,"b; rf; f; rs; b; f; rs; rs; st; rf; rwz; rw; f; rs; rs; rw; b; rw; f; st;",22269.59,560.27,12470640
aes_secworks_orig,167,"b; f; rfz; rf; rfz; b; rw; b; st; rfz; rwz; f; rf; rwz; rwz; rf; st; rf; b; f;",22185.04,581.53,12889485
aes_secworks_orig,168,"st; rw; rwz; rwz; b; f; rs; f; f; f; st; b; b; rw; rf; f; rw; rwz; f; rw;",23065.01,601.14,13862065
aes_secworks_orig,169,"b; rs; rwz; st; st; rf; b; st; rs; st; rw; st; rs; rwz; rw; st; f; rw; f; st;",23848.57,561.00,13378728
aes_secworks_orig,170,"st; f; rs; rf; rw; b; rf; rf; rf; rs; rf; rf; st; f; st; rw; f; f; b; st;",22792.25,592.48,13492864
aes_secworks_orig,171,"b; st; st; rs; rw; rfz; b; rfz; rwz; rf; f; rf; rwz; rw; rw; rf; st; rf; rw; b;",22390.81,578.04,12941420
aes_secworks_orig,172,"b; rwz; rfz; rwz; rfz; rfz; rs; b; rfz; rs; rs; rf; f; b; rw; f; rs; b; rfz; b;",21074.51,654.89,13782396
aes_secworks_orig,173,"st; f; rs; rwz; rf; f; rs; f; st; rwz; rwz; rfz; rwz; b; f; b; b; st; st; rw;",20822.42,622.15,12951284
aes_secworks_orig,174,"b; rf; st; f; rs; b; rfz; rw; b; b; f; rwz; rf; rfz; rs; st; rs; rfz; f; b;",22598.80,580.19,13106840
aes_secworks_orig,175,"b; f; rw; rf; rf; rf; f; st; b; b; rw; st; rwz; rwz; rw; rw; rf; rf; rw; st;",23145.61,636.76,14720220
aes_secworks_orig,176,"st; rw; st; rwz; st; rf; rs; b; rs; rwz; st; st; rwz; rw; st; rfz; st; f; b; st;",22500.16,574.08,12915000
aes_secworks_orig,177,"st; f; rf; st; f; rs; rs; f; rf; st; rw; f; rwz; rs; rfz; st; rwz; rs; st; rs;",22994.82,645.99,14831130
aes_secworks_orig,178,"b; rf; rf; b; b; rf; rs; f; rfz; st; rfz; rwz; rfz; rfz; rs; f; rf; rf; f; rwz;",23284.99,615.19,14319660
aes_secworks_orig,179,"st; rfz; f; rwz; rs; rf; rwz; rf; rf; f; rfz; b; rf; f; st; rw; rf; f; rs; rwz;",21662.53,637.49,13798694
aes_secworks_orig,180,"st; rwz; rs; b; rwz; rw; st; b; rwz; rfz; b; rwz; st; st; f; f; rs; rs; rwz; rw;",22863.11,592.31,13534896
aes_secworks_orig,181,"b; rs; rf; b; rs; rw; b; b; rwz; rs; st; rwz; rwz; st; rfz; b; rw; rf; st; rwz;",23414.16,584.14,13673776
aes_secworks_orig,182,"b; rw; f; rwz; b; b; rf; st; rfz; rwz; b; b; f; rf; rw; rs; f; b; rwz; rfz;",22674.98,591.83,13400334
aes_secworks_orig,183,"b; rf; b; rf; st; rs; f; rw; rw; rf; f; st; f; rfz; rs; rfz; st; st; rs; rwz;",23906.77,611.22,14606566
aes_secworks_orig,184,"b; rw; rfz; rf; rf; rwz; rfz; rfz; rs; rw; rs; b; f; st; rwz; rs; rs; b; rs; rw;",21975.71,599.65,13163025
aes_secworks_orig,185,"st; rs; f; rs; st; rs; f; rs; rs; f; rfz; rf; rfz; rwz; rw; rfz; rs; st; b; st;",21554.82,593.09,12781522
aes_secworks_orig,186,"st; b; rwz; rw; f; st; rwz; rs; rs; rs; rfz; f; f; rfz; rs; rfz; rfz; rs; rw; b;",22011.67,609.59,13404699
aes_secworks_orig,187,"st; rfz; rf; b; rwz; f; rfz; rwz; st; rwz; rf; f; rs; f; b; st; rs; f; rwz; rwz;",22728.34,599.72,13614072
aes_secworks_orig,188,"b; st; b; rf; st; st; rwz; rfz; f; rs; b; f; b; rwz; rw; rwz; b; b; rs; rwz;",23288.20,611.98,14228968
aes_secworks_orig,189,"b; f; st; rf; f; f; rw; rf; rf; rf; rwz; rs; rwz; rw; rwz; st; st; rwz; rwz; b;",22006.08,576.39,12675456
aes_secworks_orig,190,"st; rs; rf; st; rwz; rwz; st; st; rfz; rs; f; f; rw; rf; rw; rw; st; rf; st; f;",23062.12,589.24,13583518
aes_secworks_orig,191,"st; rf; rf; rs; f; rw; rf; rfz; rf; rw; b; rf; rs; rs; rwz; rwz; b; rwz; rfz; rf;",24414.04,589.26,14379846
aes_secworks_orig,192,"st; f; rf; rwz; rf; rs; rs; rf; b; rwz; rfz; rfz; rs; rw; rwz; b; st; b; rs; rwz;",22487.09,583.90,13109921
aes_secworks_orig,193,"b; b; rwz; rwz; rf; rwz; rwz; rf; rf; rfz; st; rwz; rs; b; b; rf; rfz; b; st; rf;",21485.96,632.91,13578520
aes_secworks_orig,194,"b; st; b; f; rs; b; f; rw; rf; f; rf; rw; rs; rw; b; rwz; rf; f; rf; f;",23920.63,603.56,14423760
aes_secworks_orig,195,"b; rs; st; rwz; st; rf; rf; rf; b; rw; rwz; f; rw; rfz; rs; rf; st; b; rfz; rwz;",23534.85,573.18,13484982
aes_secworks_orig,196,"b; rw; rfz; st; rw; f; rw; st; rs; rw; rw; rf; rwz; st; f; rw; rwz; st; b; f;",21876.03,622.81,13606872
aes_secworks_orig,197,"st; rs; rf; rs; rw; rwz; st; f; rf; b; f; rfz; f; rw; f; rwz; rf; rfz; rw; rs;",22691.92,586.12,13296926
aes_secworks_orig,198,"b; st; rwz; b; rfz; rf; rs; rs; b; f; f; st; f; st; f; rwz; rwz; rwz; rwz; b;",21697.13,590.40,12801230
aes_secworks_orig,199,"b; rwz; rf; rw; rf; b; st; rw; st; rf; rf; b; rfz; f; b; f; rf; f; rs; rwz;",22891.93,615.69,14077965
aes_secworks_orig,200,"b; b; st; st; rs; rw; rw; rfz; b; rf; f; f; st; rfz; st; rf; rw; rs; st; st;",23083.46,581.93,13411223
aes_secworks_orig,201,"st; rfz; b; rs; rs; rs; rfz; rwz; rs; f; rf; rs; rs; rw; st; f; rf; rf; rs; rfz;",24119.73,625.69,15074375
aes_secworks_orig,202,"st; rf; rwz; b; rs; st; f; rs; f; rfz; rfz; rwz; b; rf; f; rw; f; rf; rwz; rf;",22751.34,569.17,12945319
aes_secworks_orig,203,"b; st; rf; b; rw; rw; st; rw; rwz; rf; rf; rwz; st; st; rfz; rf; rs; b; rf; rw;",22646.96,596.78,13497016
aes_secworks_orig,204,"st; rf; rw; b; f; rfz; rs; st; rw; rf; rf; rf; f; rw; rfz; b; rs; rwz; rf; st;",23215.02,613.77,14230795
aes_secworks_orig,205,"st; rf; st; rfz; rs; rs; rf; rf; rwz; rf; rf; st; rs; rwz; rfz; rw; rfz; rf; b; st;",21225.96,615.95,13053375
aes_secworks_orig,206,"st; f; rwz; st; rfz; rs; rs; rs; f; b; rwz; f; rs; rfz; rw; b; rf; rf; f; b;",21806.75,595.01,12974570
aes_secworks_orig,207,"st; st; rw; st; b; b; rw; rf; rs; rwz; rwz; rw; rf; f; rf; f; rf; f; rw; st;",24012.12,605.89,14527260
aes_secworks_orig,208,"st; f; f; rf; f; b; f; rf; rwz; st; rf; st; rfz; rw; rfz; st; rw; rfz; rwz; f;",23308.58,628.34,14637424
aes_secworks_orig,209,"st; rwz; f; b; rf; rfz; rw; rs; rfz; rs; rwz; st; rs; rw; rwz; rf; b; st; rs; f;",21437.23,589.66,12626393
aes_secworks_orig,210,"st; st; f; rwz; rs; rwz; f; rw; rs; rf; b; rfz; rw; rf; st; f; f; b; f; rfz;",22182.78,590.94,13087380
aes_secworks_orig,211,"st; rfz; st; f; st; rfz; rwz; st; rw; rf; rfz; st; rs; st; st; rf; f; rw; rf; rfz;",20939.20,661.41,13840679
aes_secworks_orig,212,"b; f; rfz; rfz; rwz; rf; b; b; rf; rwz; rs; rwz; rfz; rw; rwz; rwz; st; rs; rs; b;",21233.32,604.57,12824732
aes_secworks_orig,213,"st; b; rf; b; rf; b; rwz; rfz; rw; rwz; rf; rwz; rw; b; rw; rf; b; rw; rf; rfz;",22335.19,594.48,13266990
aes_secworks_orig,214,"b; rf; b; f; b; rw; rs; rfz; f; rwz; rs; f; rfz; rs; rf; rwz; rwz; rwz; st; rwz;",23673.22,610.10,14440530
aes_secworks_orig,215,"st; rs; f; b; rwz; b; b; b; rw; rf; f; rfz; f; rf; rwz; b; rfz; rwz; st; rf;",23706.70,563.91,13346478
aes_secworks_orig,216,"st; b; rs; st; rw; rfz; rwz; rwz; rw; rf; f; rfz; rwz; rs; rf; b; b; rf; f; rwz;",23107.64,585.62,13517595
aes_secworks_orig,217,"st; b; f; f; rf; st; rfz; rwz; rwz; rwz; rw; b; rwz; f; rf; st; st; rs; rs; rfz;",23029.76,597.49,13748313
aes_secworks_orig,218,"st; rwz; rwz; f; rf; rf; f; f; rfz; rw; rf; st; rw; rf; f; rwz; f; rs; rfz; b;",21195.12,604.85,12801780
aes_secworks_orig,219,"st; st; rfz; rs; rfz; b; b; rfz; rfz; st; rf; f; st; rf; st; st; rf; f; rf; rf;",22444.11,586.61,13152184
aes_secworks_orig,220,"b; rfz; rwz; f; b; rw; rfz; st; rf; rw; rwz; f; rf; f; b; rf; rs; rw; st; b;",21850.21,596.95,13022600
aes_secworks_orig,221,"st; rf; b; b; rw; rf; f; st; f; f; rf; b; rfz; f; f; rf; rs; rfz; b; rw;",22966.10,580.15,13320280
aes_secworks_orig,222,"st; rs; rf; st; rwz; rf; f; b; rs; rw; rwz; b; f; rw; rwz; rwz; rfz; rw; rwz; rf;",23421.41,594.36,13912074
aes_secworks_orig,223,"st; rf; rwz; rfz; rfz; st; rw; rf; rfz; rw; f; st; f; rfz; rs; b; st; rf; rwz; rf;",21787.49,599.58,13050413
aes_secworks_orig,224,"b; rs; f; rs; rfz; rf; b; rfz; b; st; b; f; st; st; st; rfz; rs; rf; st; rs;",22733.26,593.72,13480669
aes_secworks_orig,225,"b; rwz; b; f; st; b; rfz; rf; b; b; rf; rw; b; rs; rf; b; b; f; rf; rs;",21822.27,605.69,13202310
aes_secworks_orig,226,"st; rfz; rfz; b; rw; rw; rs; rwz; b; f; rfz; st; rw; rf; rw; rw; st; rwz; rs; b;",21612.84,571.80,12340452
aes_secworks_orig,227,"b; st; rw; rs; rfz; rfz; rw; st; rw; rw; f; rfz; rs; rwz; f; rw; f; rwz; rf; rw;",23589.36,615.96,14507235
aes_secworks_orig,228,"st; rf; rs; f; rs; f; rs; rf; rwz; rs; rfz; rs; b; rw; b; rwz; b; f; rfz; st;",22751.50,572.68,13013572
aes_secworks_orig,229,"b; st; rs; rf; rf; rw; rfz; f; f; rwz; rs; st; rf; f; f; rwz; st; f; rwz; rfz;",22991.77,586.84,13472726
aes_secworks_orig,230,"b; rw; rw; rf; b; rw; f; rfz; f; rfz; rw; b; b; rfz; b; rwz; b; rs; f; rwz;",21633.24,636.76,13758588
aes_secworks_orig,231,"st; rs; st; rw; f; rfz; st; rwz; b; rw; rw; rfz; rs; rwz; rw; rw; st; rw; rwz; rs;",22928.21,585.05,13412880
aes_secworks_orig,232,"st; st; st; b; f; f; st; rw; st; rw; f; rfz; rw; b; rwz; rf; rf; rf; b; st;",21261.01,627.47,13330647
aes_secworks_orig,233,"st; rwz; b; rw; rfz; rw; rs; rw; b; rs; f; rfz; b; rfz; b; rs; rwz; f; f; rw;",23201.09,587.38,13618987
aes_secworks_orig,234,"st; rw; rf; rw; rs; f; b; rf; st; rw; rw; rs; rs; st; rfz; rf; st; f; rw; st;",23218.24,616.51,14302288
aes_secworks_orig,235,"b; rw; st; st; rw; rwz; f; rwz; rw; b; rwz; b; rs; rs; st; rw; rf; rwz; rs; rwz;",22941.74,612.62,14039892
aes_secworks_orig,236,"st; b; rw; f; f; rfz; rfz; st; f; rwz; rs; rw; b; rwz; st; b; rw; rfz; rfz; rs;",22531.22,584.12,13158104
aes_secworks_orig,237,"b; f; rw; rw; rfz; st; rf; f; rs; rw; rf; rwz; f; b; f; rf; rwz; rf; st; st;",22190.74,638.94,14157220
aes_secworks_orig,238,"b; b; rwz; rwz; rf; st; st; b; st; rw; rw; b; rs; rw; f; rf; rf; rw; rf; rs;",22318.12,583.85,13011394
aes_secworks_orig,239,"b; b; rf; b; f; rwz; b; b; st; rwz; st; b; st; b; rs; st; rf; rw; b; rfz;",22960.87,573.80,13156080
aes_secworks_orig,240,"b; rs; rwz; rwz; rw; rwz; rs; st; rfz; rs; b; f; rfz; b; st; rf; rwz; b; rf; rwz;",23651.18,556.73,13149956
aes_secworks_orig,241,"st; f; rw; rf; rfz; st; b; rs; rf; rwz; rfz; rs; rwz; rwz; rfz; st; rwz; rw; b; b;",20960.00,621.56,13016160
aes_secworks_orig,242,"st; rs; rf; rf; rwz; rwz; rw; f; b; rfz; rf; rs; rwz; b; rwz; b; f; rs; rfz; rf;",23077.19,556.10,12830812
aes_secworks_orig,243,"b; rs; rs; rfz; rw; b; rw; b; rf; st; rs; st; rs; b; rs; rf; rs; rwz; st; b;",23395.72,571.82,13358545
aes_secworks_orig,244,"b; f; b; b; st; rw; st; rs; rwz; b; rfz; f; rfz; rs; f; rfz; rf; rw; st; rfz;",22744.12,566.49,12873104
aes_secworks_orig,245,"st; rf; rwz; f; b; rf; rfz; rwz; b; f; rfz; rw; f; st; st; rfz; rf; b; rs; rfz;",23089.45,568.95,13114552
aes_secworks_orig,246,"b; rs; rs; rf; rf; b; f; rfz; b; st; rw; rfz; rf; rs; rfz; rf; b; st; f; rs;",22189.11,588.14,13047132
aes_secworks_orig,247,"b; rwz; rf; rwz; rs; rw; rs; rs; st; rw; st; rw; st; f; rw; rw; rs; rwz; rs; b;",22997.40,558.57,12832326
aes_secworks_orig,248,"b; rfz; rs; f; rwz; b; rfz; rw; b; f; b; rwz; rf; rwz; rwz; st; rw; rwz; b; rs;",22058.46,566.95,12484828
aes_secworks_orig,249,"st; b; b; st; rwz; rf; b; rf; rwz; f; rw; rs; rf; rf; rf; rf; rw; st; rwz; b;",22103.64,557.18,12311371
aes_secworks_orig,250,"st; st; rw; rs; f; b; f; st; b; rfz; rs; f; st; rw; rs; rw; rs; rs; st; rs;",22651.97,627.83,14202177
aes_secworks_orig,251,"b; rf; rwz; f; b; b; st; rwz; b; rs; st; rwz; rw; b; rs; rfz; rfz; rs; rf; b;",23918.64,550.12,13154900
aes_secworks_orig,252,"b; rwz; rf; f; rw; rf; f; f; rs; f; rfz; rw; rw; st; rwz; rfz; rfz; f; rf; b;",21303.73,627.44,13356981
aes_secworks_orig,253,"st; st; st; rfz; rfz; rfz; rf; b; st; rf; rf; rs; st; f; rf; rw; rf; rf; rs; rs;",22443.99,592.99,13286256
aes_secworks_orig,254,"st; rw; f; f; rw; rfz; st; rs; st; rs; st; rwz; rfz; rf; rw; rw; st; st; rf; rw;",21935.54,656.02,14389360
aes_secworks_orig,255,"b; rf; rw; rfz; rwz; rs; rfz; f; b; rf; rw; rfz; b; b; f; b; rwz; f; b; st;",21657.05,594.28,12864258
aes_secworks_orig,256,"st; rf; st; f; rfz; rfz; rw; st; rfz; rfz; rfz; rw; f; rfz; f; st; rwz; rs; st; rs;",22232.40,635.66,14117320
aes_secworks_orig,257,"b; st; rwz; rw; rfz; b; rw; rfz; f; rf; rf; b; st; rf; rf; b; st; rw; rs; rfz;",22256.52,593.06,13197808
aes_secworks_orig,258,"b; rw; rs; st; b; rfz; st; rs; rf; rfz; rs; rfz; rw; rwz; rfz; rw; rs; st; rs; rf;",23339.93,614.37,14330146
aes_secworks_orig,259,"b; rwz; st; rfz; rfz; rf; rf; rfz; b; rf; f; rs; b; f; rfz; rwz; rwz; b; f; rfz;",21793.38,594.72,12945042
aes_secworks_orig,260,"st; rw; st; b; rs; rs; b; st; rw; rwz; rw; rw; rfz; rs; f; rs; rs; f; f; rw;",24461.91,603.55,14749983
aes_secworks_orig,261,"b; f; b; rwz; rs; rwz; st; rf; f; b; rwz; f; b; rf; rwz; b; rfz; rs; rf; b;",22816.03,573.24,13073568
aes_secworks_orig,262,"st; f; rs; rwz; st; b; rfz; b; st; st; rfz; f; rf; rwz; st; rs; st; rf; rwz; f;",23342.97,595.59,13888490
aes_secworks_orig,263,"st; rs; rwz; rs; rfz; rwz; f; rs; rfz; b; rwz; rw; st; rw; rf; st; rwz; rf; st; rw;",22550.99,593.11,13372150
aes_secworks_orig,264,"b; st; rf; rs; st; b; f; rwz; rf; rw; rwz; rfz; st; rwz; rf; f; rf; b; f; rw;",22452.49,579.44,12999708
aes_secworks_orig,265,"st; f; b; rw; rf; b; st; rwz; rfz; rwz; rw; f; rw; rs; rfz; b; st; rf; st; rw;",22062.00,620.88,13678440
aes_secworks_orig,266,"st; rwz; rw; b; st; f; rfz; st; rw; rf; st; rf; rwz; f; f; f; rf; rw; rw; st;",22384.20,636.39,14236224
aes_secworks_orig,267,"b; f; rwz; f; rs; st; b; f; rw; b; rf; rwz; st; rw; rfz; rs; st; rwz; rw; rf;",22834.80,620.86,14157080
aes_secworks_orig,268,"st; rf; rs; st; f; rs; rf; rw; rw; f; f; rwz; st; st; rs; rs; rs; rfz; b; st;",22920.91,580.41,13293600
aes_secworks_orig,269,"b; f; rf; rf; rfz; rf; b; rw; rs; f; f; b; b; rs; rwz; rwz; rfz; b; rf; f;",22271.90,598.59,13318058
aes_secworks_orig,270,"st; f; f; rf; rs; rs; b; st; rs; rf; rw; st; rwz; rf; rf; rs; rwz; b; rfz; rf;",22897.26,596.03,13646612
aes_secworks_orig,271,"st; b; st; f; f; b; rfz; f; rfz; rs; f; rf; rw; rf; f; b; rwz; st; rs; f;",23123.62,618.62,14290014
aes_secworks_orig,272,"b; rf; rf; rs; rwz; b; f; rs; rfz; rwz; f; rf; rwz; b; rw; rw; f; st; st; b;",22863.04,561.81,12826143
aes_secworks_orig,273,"st; rwz; rw; b; f; rw; f; b; st; rwz; rfz; f; b; rf; b; rw; rfz; f; rfz; rw;",22909.73,584.50,13378856
aes_secworks_orig,274,"st; st; f; st; st; rf; st; rs; rfz; rfz; rs; rs; st; rs; rwz; st; rw; rs; b; f;",20397.70,622.69,12686934
aes_secworks_orig,275,"st; st; rwz; rwz; st; rfz; rw; st; b; rw; st; rs; rs; st; b; rwz; rf; rs; rf; f;",23129.37,600.96,13877400
aes_secworks_orig,276,"b; rw; rs; f; b; rfz; rf; rwz; rf; rs; b; rf; st; rwz; rf; rfz; rwz; rs; rfz; rw;",23464.64,604.90,14172256
aes_secworks_orig,277,"st; rw; rfz; rf; b; f; rs; rf; st; b; rfz; st; rw; rw; rwz; rw; rfz; b; st; b;",21246.05,629.62,13363734
aes_secworks_orig,278,"b; f; rf; rs; b; rw; rwz; f; rfz; st; f; rfz; rs; rw; rwz; rw; rwz; rfz; rwz; rw;",23242.44,636.51,14781912
aes_secworks_orig,279,"b; b; rf; f; rwz; rs; rs; rs; rs; f; st; rfz; rf; rf; rw; rs; rw; rs; rs; f;",23723.63,599.40,14210077
aes_secworks_orig,280,"st; st; b; rf; rf; b; rwz; rw; rs; rs; b; rw; f; rw; rw; rw; b; f; rf; rs;",22189.96,583.38,12936187
aes_secworks_orig,281,"b; rwz; rfz; rfz; b; st; rs; rwz; rfz; rwz; b; b; b; st; st; f; rs; rf; rfz; rw;",22715.57,602.58,13674430
aes_secworks_orig,282,"b; f; rfz; st; st; st; rs; rw; b; b; rfz; rwz; rwz; rwz; b; rf; f; rs; rfz; rs;",22978.60,594.12,13648932
aes_secworks_orig,283,"st; st; rwz; rfz; rfz; rw; rs; b; st; rw; st; rwz; rwz; b; st; b; rs; f; b; rfz;",22220.78,564.87,12532080
aes_secworks_orig,284,"st; rf; rfz; rw; rw; rw; f; st; st; rw; st; rfz; rwz; rs; st; rwz; rfz; f; f; b;",21915.61,587.80,12864105
aes_secworks_orig,285,"st; rs; rfz; f; st; b; f; rf; rw; rf; rw; rwz; rwz; rf; st; f; rfz; rwz; rwz; rs;",23626.02,579.38,13679454
aes_secworks_orig,286,"st; b; rfz; rf; f; rf; f; st; b; rf; rf; rf; st; rfz; rf; rs; rf; rs; b; rfz;",22833.49,588.24,13425804
aes_secworks_orig,287,"st; rw; rfz; st; rw; rs; f; rf; st; f; b; rs; st; st; f; b; st; st; rw; f;",21210.36,617.35,13086570
aes_secworks_orig,288,"b; b; f; f; rf; f; rwz; f; b; rf; rs; rwz; b; st; rf; rw; rs; rwz; rs; st;",23243.49,576.52,13387968
aes_secworks_orig,289,"b; b; rf; rfz; rs; b; f; b; f; rwz; st; rs; f; st; rw; b; rf; rfz; rs; b;",21736.79,598.82,12998128
aes_secworks_orig,290,"b; f; rs; f; f; st; rwz; f; rwz; rwz; rs; b; st; rfz; rw; st; rwz; rf; rw; b;",21819.93,593.41,12938667
aes_secworks_orig,291,"st; st; rf; rf; f; b; b; f; f; rwz; rfz; rs; st; rf; rfz; f; rwz; st; rwz; rf;",22587.33,618.42,13958766
aes_secworks_orig,292,"st; rf; st; rwz; rfz; rf; f; rwz; rwz; f; rwz; st; rs; b; rw; st; f; rfz; f; rs;",21599.89,587.24,12678613
aes_secworks_orig,293,"b; rw; f; rwz; b; b; rf; st; st; rfz; rf; b; rfz; rw; st; st; rwz; rw; rfz; st;",22499.47,602.70,13544398
aes_secworks_orig,294,"st; b; rfz; rw; rw; rf; rwz; rs; rf; f; rs; f; rs; rs; rfz; rw; b; rwz; rfz; st;",22655.04,629.63,14249995
aes_secworks_orig,295,"st; f; f; st; rs; b; b; rfz; rs; b; f; b; rf; rfz; rw; st; rw; rw; rwz; st;",23056.01,643.01,14825008
aes_secworks_orig,296,"st; b; rw; rwz; b; rwz; rs; rw; rf; rw; st; rwz; b; rwz; rwz; rf; b; st; rf; st;",21818.50,580.47,12654440
aes_secworks_orig,297,"b; rs; rf; rw; st; st; f; st; st; st; rf; st; rfz; rfz; rwz; st; rs; rwz; rfz; f;",24100.18,587.75,14146700
aes_secworks_orig,298,"b; f; rwz; f; b; rwz; st; rwz; rfz; rw; rf; rwz; st; rw; rwz; b; rw; rf; rf; b;",21507.90,586.81,12603102
aes_secworks_orig,299,"b; f; rs; rwz; rwz; rwz; b; rwz; rw; f; st; rwz; rf; rwz; rs; rs; st; f; b; rwz;",23172.56,586.15,13578792
aes_secworks_orig,300,"st; f; rs; rf; rf; st; f; f; f; rfz; rw; st; rfz; rs; rfz; rwz; f; rs; rwz; rf;",22295.13,638.03,14224210
aes_secworks_orig,301,"st; f; b; b; rf; st; f; st; rwz; rfz; b; rf; st; f; b; f; st; rfz; f; st;",22944.86,570.55,13078080
aes_secworks_orig,302,"st; st; rw; st; f; rf; rfz; f; f; b; rwz; f; rs; f; rf; rw; rf; rfz; rfz; st;",22129.89,629.83,13919141
aes_secworks_orig,303,"st; rfz; rf; rs; rfz; b; st; b; rf; rf; rwz; f; rs; f; rw; rs; f; f; rf; rw;",22675.48,614.67,13922450
aes_secworks_orig,304,"st; rs; rfz; rfz; f; rfz; rfz; f; rw; b; f; st; b; rw; rfz; b; rw; rwz; rs; rw;",22461.35,596.21,13386756
aes_secworks_orig,305,"st; rs; rw; rs; rfz; rs; rs; rf; b; rs; f; rfz; st; rfz; rs; rs; rfz; rs; rf; rwz;",23363.27,597.34,13947711
aes_secworks_orig,306,"b; rf; rfz; rfz; rs; rwz; b; rwz; rf; rw; rwz; rf; rwz; rfz; rf; rfz; rwz; rfz; rwz; st;",23100.46,591.79,13652100
aes_secworks_orig,307,"b; f; rwz; rs; b; rw; st; rf; st; rwz; rw; rs; st; b; rfz; b; rs; rs; st; b;",22538.49,586.81,13207268
aes_secworks_orig,308,"b; b; b; b; f; rw; rf; rwz; rfz; rw; f; b; rwz; rw; st; f; st; rf; rw; f;",22950.37,618.80,14183100
aes_secworks_orig,309,"b; rs; rfz; rw; rs; st; b; rw; rs; rw; st; rw; rw; f; rw; rs; st; rwz; rfz; rfz;",22992.84,593.47,13634256
aes_secworks_orig,310,"b; f; b; rw; rf; rw; rfz; rf; st; b; rwz; rwz; rf; rfz; b; rw; rf; rf; rw; rs;",22550.05,607.18,13687850
aes_secworks_orig,311,"b; rfz; rw; rfz; rf; rwz; st; b; rs; rs; rs; f; rwz; rf; rwz; rwz; f; st; rfz; rwz;",22624.27,619.72,14004256
aes_secworks_orig,312,"st; rw; b; b; rs; rw; f; rf; f; rwz; rw; rw; rfz; f; st; st; b; b; rs; rwz;",22714.77,617.93,14014538
aes_secworks_orig,313,"st; rf; rw; f; f; rfz; rs; rfz; rwz; st; b; rfz; rw; f; f; rs; rwz; rs; rf; b;",20930.63,597.12,12495210
aes_secworks_orig,314,"st; rf; st; b; st; rfz; f; rfz; f; rwz; rfz; b; rwz; rs; f; rwz; st; rfz; st; rw;",22160.34,588.23,13030080
