Design,Iteration,Temperature,Recipe,Area,Delay,QoR,Accepted
aes_secworks_orig,0,100.0,"st; rs; st; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; rfz; b; rfz; rs; rw;",22027.10,582.09,12819714,Yes
aes_secworks_orig,1,100.0,"st; rs; st; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; rfz; b; rfz; f; rw;",22005.73,582.09,12806910,Yes
aes_secworks_orig,2,98.0000,"st; rs; st; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; rw;",21933.51,579.48,12699207,Yes
aes_secworks_orig,3,96.0400,"st; rs; st; f; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; rw;",22481.10,584.17,13128904,No
aes_secworks_orig,4,94.1192,"st; rs; st; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; rw;",21933.51,579.48,12699207,Yes
aes_secworks_orig,5,92.2368,"st; rw; st; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; rw;",20667.53,628.56,12978876,No
aes_secworks_orig,6,90.3921,"st; rs; st; rw; rfz; rw; rwz; rf; rw; rfz; b; rfz; rf; f; st; f; b; rfz; f; rw;",22463.55,579.41,13006077,No
aes_secworks_orig,7,88.5843,"st; rs; st; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; rw; rw;",21935.31,579.48,12700365,No
aes_secworks_orig,8,86.8126,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; rw;",21925.52,579.48,12694575,Yes
aes_secworks_orig,9,85.0763,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; rfz; rw;",22701.72,582.32,13211982,No
aes_secworks_orig,10,83.3748,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rw; f; rw;",22024.84,578.44,12729872,No
aes_secworks_orig,11,81.7073,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rs; f; st; f; b; rfz; f; rw;",22316.07,579.25,12920964,No
aes_secworks_orig,12,80.0732,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rs; rf; f; st; f; b; rfz; f; rw;",22191.53,579.28,12848589,No
aes_secworks_orig,13,78.4717,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; b;",21910.98,571.58,12510610,Yes
aes_secworks_orig,14,76.9023,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rs; f; b;",22023.43,578.24,12729294,No
aes_secworks_orig,15,75.3643,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; rf;",21800.19,579.48,12622200,No
aes_secworks_orig,16,73.8570,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; rf; b;",21835.66,573.86,12511455,No
aes_secworks_orig,17,72.3799,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; b;",21910.98,571.58,12510610,Yes
aes_secworks_orig,18,70.9323,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rwz; st; f; b; rfz; f; b;",22510.58,569.71,12808190,No
aes_secworks_orig,19,69.5137,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; rwz; b; rfz; f; b;",22630.74,569.71,12876470,No
aes_secworks_orig,20,68.1234,"st; rs; rw; f; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; b;",21999.10,573.13,12605427,No
aes_secworks_orig,21,66.7609,"st; rs; rw; rw; rfz; rw; rwz; rf; st; b; b; rfz; rf; f; st; f; b; rfz; f; b;",21968.30,577.99,12675536,No
aes_secworks_orig,22,65.4257,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; b;",21910.98,571.58,12510610,Yes
aes_secworks_orig,23,64.1172,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rwz; st; f; b; rfz; f; b;",22510.58,569.71,12808190,No
aes_secworks_orig,24,62.8349,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rs; f; b;",22023.43,578.24,12729294,No
aes_secworks_orig,25,61.5782,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; f; st; f; b; rfz; f; b;",21910.98,571.58,12510610,Yes
aes_secworks_orig,26,60.3466,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; f; b;",21910.98,571.58,12510610,Yes
aes_secworks_orig,27,59.1397,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; b; b;",22005.88,574.40,12630870,No
aes_secworks_orig,28,57.9569,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; f; b;",21910.98,571.58,12510610,Yes
aes_secworks_orig,29,56.7978,"st; rs; rw; rw; rfz; rw; rwz; rf; b; rfz; b; rfz; rf; rf; st; f; b; rfz; f; b;",22460.50,572.83,12847120,No
aes_secworks_orig,30,55.6618,"st; rw; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; f; b;",20352.53,623.87,12679296,No
aes_secworks_orig,31,54.5486,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; st; rfz; rf; rf; st; f; b; rfz; f; b;",22068.31,573.25,12644964,No
aes_secworks_orig,32,53.4576,"st; rs; rw; st; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; f; b;",21919.50,571.58,12515749,No
aes_secworks_orig,33,52.3884,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; rfz; b;",21796.17,577.99,12576292,No
aes_secworks_orig,34,51.3406,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rw; rf; st; f; b; rfz; f; b;",21799.03,574.88,12512626,No
aes_secworks_orig,35,50.3138,"st; f; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; b; rfz; f; b;",20352.67,623.87,12679296,No
aes_secworks_orig,36,49.3075,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rs; st; f; b; rfz; f; b;",22386.16,573.35,12827178,No
aes_secworks_orig,37,48.3214,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,38,47.3550,"st; rs; rw; b; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",22515.04,575.43,12946125,No
aes_secworks_orig,39,46.4079,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; rwz; f; st; rfz; f; b;",22904.48,570.09,13055280,No
aes_secworks_orig,40,45.4797,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,41,44.5701,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rwz; f; b;",22151.88,578.31,12803278,No
aes_secworks_orig,42,43.6787,"st; rs; b; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",21873.92,598.82,13080054,No
aes_secworks_orig,43,42.8051,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; st; rfz; rf; rf; st; f; st; rfz; f; b;",21815.06,574.29,12521810,No
aes_secworks_orig,44,41.9490,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; f; rfz; rf; rf; st; f; st; rfz; f; b;",21955.94,573.38,12580215,No
aes_secworks_orig,45,41.1100,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,46,40.2878,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,47,39.4820,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; rf;",22590.84,574.44,12966660,No
aes_secworks_orig,48,38.6924,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; st; rfz; rf; rf; st; f; st; rfz; f; b;",21815.06,574.29,12521810,No
aes_secworks_orig,49,37.9186,"st; rs; rw; rw; rfz; rs; rwz; rf; st; rfz; b; rfz; rf; rf; st; f; st; rfz; f; b;",22184.74,568.64,12600512,No
aes_secworks_orig,50,37.1602,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; rwz; rf; st; f; st; rfz; f; b;",22930.45,570.09,13070100,No
aes_secworks_orig,51,36.4170,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,52,35.6887,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,53,34.9749,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; st; f; st; rfz; f; b;",21856.94,572.53,12501632,Yes
aes_secworks_orig,54,34.2754,"st; rs; rw; rw; rfz; rw; rwz; rf; rw; rfz; b; rfz; st; rf; st; f; st; rfz; f; b;",22456.70,574.30,12889744,No
aes_secworks_orig,55,33.5899,"st; rs; rw; rw; rfz; rw; rwz; rf; rfz; rfz; b; rfz; st; rf; st; f; st; rfz; f; b;",22044.69,577.99,12719388,No
aes_secworks_orig,56,32.9181,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rw; st; f; st; rfz; f; b;",21867.50,575.03,12573525,No
aes_secworks_orig,57,32.2597,"st; rs; rw; rw; rfz; rw; rwz; rs; st; rfz; b; rfz; st; rf; st; f; st; rfz; f; b;",22773.78,572.54,13026156,No
aes_secworks_orig,58,31.6145,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; st; b; st; rfz; f; b;",21879.11,573.06,12536667,No
aes_secworks_orig,59,30.9822,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; f; b;",21792.44,572.89,12465024,Yes
aes_secworks_orig,60,30.3626,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; f; b;",21792.44,572.89,12465024,Yes
aes_secworks_orig,61,29.7553,"st; rs; rw; rw; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; rf; b;",21876.41,572.09,12513072,No
aes_secworks_orig,62,29.1602,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; f; b;",21210.57,570.91,12089700,Yes
aes_secworks_orig,63,28.5770,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rwz; b; f; st; rfz; f; b;",21898.89,571.10,12503758,No
aes_secworks_orig,64,28.0055,"st; rs; rw; rw; rf; rw; rwz; rf; st; rf; b; rfz; st; rf; b; f; st; rfz; f; b;",21666.69,580.37,12566280,No
aes_secworks_orig,65,27.4454,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; rw; rfz; st; rf; b; f; st; rfz; f; b;",21900.19,571.90,12504900,No
aes_secworks_orig,66,26.8965,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; rs; rfz; st; rf; b; f; st; rfz; f; b;",21526.17,575.28,12377450,No
aes_secworks_orig,67,26.3586,"st; b; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; f; b;",20586.00,656.30,13504416,No
aes_secworks_orig,68,25.8314,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; rwz; f; st; rfz; f; b;",22290.59,572.76,12749880,No
aes_secworks_orig,69,25.3148,"st; b; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; f; b;",20586.00,656.30,13504416,No
aes_secworks_orig,70,24.8085,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rfz; f; b;",21210.57,570.91,12089700,Yes
aes_secworks_orig,71,24.3123,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21013.33,571.96,11998423,Yes
aes_secworks_orig,72,23.8261,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; rfz; st; rw; f; b;",21328.92,573.73,12220944,No
aes_secworks_orig,73,23.3496,"st; rs; rw; rw; rf; b; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21372.71,588.01,12566736,No
aes_secworks_orig,74,22.8826,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rwz; rw; f; b;",22034.13,562.24,12383108,No
aes_secworks_orig,75,22.4249,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21013.33,571.96,11998423,Yes
aes_secworks_orig,76,21.9764,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; b; st; rw; f; b;",21473.63,572.58,12282556,No
aes_secworks_orig,77,21.5369,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rwz; f; b;",22090.55,562.24,12414580,No
aes_secworks_orig,78,21.1062,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; rf; f; st; rw; f; b;",21511.93,572.80,12304292,No
aes_secworks_orig,79,20.6841,"st; rs; rw; rw; rf; rw; rwz; rf; st; rfz; b; rfz; st; rf; rs; f; st; rw; f; b;",21520.46,572.80,12309440,No
aes_secworks_orig,80,20.2704,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21013.33,571.96,11998423,Yes
aes_secworks_orig,81,19.8650,"st; rs; rw; rw; st; rw; f; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21989.20,577.95,12687653,No
aes_secworks_orig,82,19.4677,"st; rs; rw; rw; st; rw; b; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",22423.44,582.06,13050186,No
aes_secworks_orig,83,19.0783,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rfz; b; f; st; rw; f; b;",21224.84,577.36,12246248,No
aes_secworks_orig,84,18.6967,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; rfz;",22150.99,577.83,12780550,No
aes_secworks_orig,85,18.3228,"st; rs; b; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21383.81,591.35,12637353,No
aes_secworks_orig,86,17.9563,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; f; st; rf; b; f; st; rw; f; b;",21538.93,569.22,12255122,No
aes_secworks_orig,87,17.5972,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; st; rfz; st; rf; b; f; st; rw; f; b;",21733.65,570.14,12387810,No
aes_secworks_orig,88,17.2453,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rfz; b; f; st; rw; f; b;",21224.84,577.36,12246248,No
aes_secworks_orig,89,16.9004,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21013.33,571.96,11998423,Yes
aes_secworks_orig,90,16.5624,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; st;",21523.41,573.56,12332679,No
aes_secworks_orig,91,16.2312,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; st; f; st; rw; f; b;",21493.69,572.80,12293996,No
aes_secworks_orig,92,15.9066,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; rfz; f; st; rw; f; b;",21522.70,577.13,12418194,No
aes_secworks_orig,93,15.5885,"st; rs; rw; rw; st; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; rw;",21541.54,573.56,12342993,No
aes_secworks_orig,94,15.2767,"st; rs; rw; rw; st; rw; rwz; rf; rfz; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21589.02,577.14,12456853,No
aes_secworks_orig,95,14.9712,"st; rs; rw; rw; st; rw; rwz; rf; b; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21864.12,579.90,12659256,No
aes_secworks_orig,96,14.6718,"st; rs; rw; rw; st; rw; rwz; rf; rw; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21169.40,572.81,12108668,No
aes_secworks_orig,97,14.3784,"st; rs; rw; rw; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,98,14.0908,"st; rs; rw; rw; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,99,13.8090,"st; rs; rw; rw; rs; rw; rwz; rf; st; rf; b; rfz; st; rf; b; f; st; rw; f; b;",21831.56,563.09,12290853,No
aes_secworks_orig,100,13.5328,"st; rs; rw; rw; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,101,13.2621,"st; st; rw; rw; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",20895.90,594.57,12411630,No
aes_secworks_orig,102,12.9969,"st; rs; rw; rw; rs; rw; rfz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21682.24,595.90,12900790,No
aes_secworks_orig,103,12.7370,"st; rs; rw; rw; f; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21588.48,575.75,12413100,No
aes_secworks_orig,104,12.4823,"st; rs; rw; rw; rs; rwz; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21630.70,582.43,12588660,No
aes_secworks_orig,105,12.2327,"st; rs; rw; rw; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; b; b;",21492.96,569.44,12228948,No
aes_secworks_orig,106,11.9880,"st; rs; rw; rw; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,107,11.7482,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,108,11.5132,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; st; f; b;",21265.36,568.32,12078520,No
aes_secworks_orig,109,11.2829,"st; f; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",20922.16,585.00,12239370,No
aes_secworks_orig,110,11.0572,"st; rs; rf; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21345.02,571.96,12187995,No
aes_secworks_orig,111,10.8361,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rwz; f; st; rw; f; b;",22288.21,568.70,12659584,No
aes_secworks_orig,112,10.6194,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; st; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,113,10.4070,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; rwz; rfz; st; rf; b; f; st; rw; f; b;",22700.88,593.89,13461100,No
aes_secworks_orig,114,10.1989,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rf; st; rf; b; f; st; rw; f; b;",21419.12,565.63,12101735,No
aes_secworks_orig,115,9.9949,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,116,9.7950,"st; rs; rw; rs; rs; rw; rwz; rfz; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21565.00,575.97,12399875,No
aes_secworks_orig,117,9.5991,"st; rs; rw; rs; rs; rw; rwz; rfz; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21565.00,575.97,12399875,No
aes_secworks_orig,118,9.4071,"st; rs; rw; rs; rs; rw; rwz; rf; f; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21377.88,566.85,12099382,No
aes_secworks_orig,119,9.2190,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; rs;",21518.27,569.44,12243742,No
aes_secworks_orig,120,9.0346,"st; rs; rw; rs; rs; rw; rwz; st; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21246.35,565.18,12003990,No
aes_secworks_orig,121,8.8539,"st; rs; rw; rs; rs; rw; rf; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",22030.54,577.39,12711310,No
aes_secworks_orig,122,8.6768,"st; rs; b; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21377.94,591.35,12633807,No
aes_secworks_orig,123,8.5033,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rs; rw; f; b;",21287.07,568.82,12091016,No
aes_secworks_orig,124,8.3332,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rw; f; f; rw; f; b;",21799.84,568.68,12381832,No
aes_secworks_orig,125,8.1665,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rwz; f; f; rw; f; b;",22288.21,568.70,12659584,No
aes_secworks_orig,126,8.0032,"st; rfz; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",20864.04,628.57,13102592,No
aes_secworks_orig,127,7.8431,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; st; st; rf; b; f; f; rw; f; b;",21419.12,565.63,12101735,No
aes_secworks_orig,128,7.6862,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rs; st; rf; b; f; f; rw; f; b;",21632.65,569.22,12308608,No
aes_secworks_orig,129,7.5325,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,130,7.3819,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; rwz; rf; b; f; f; rw; f; b;",21664.12,570.39,12348480,No
aes_secworks_orig,131,7.2343,"st; rs; f; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rw; f; b;",20678.62,602.63,12448156,No
aes_secworks_orig,132,7.0896,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; f; rwz; f; b;",22050.42,559.08,12325950,No
aes_secworks_orig,133,6.9478,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,134,6.8088,"st; rs; rw; rs; rs; rw; rwz; rf; rfz; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21564.73,577.14,12442428,No
aes_secworks_orig,135,6.6726,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,136,6.5391,"st; rs; rw; rs; b; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21818.78,585.14,12763530,No
aes_secworks_orig,137,6.4083,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,138,6.2801,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rs; b; f; rw; rw; f; b;",21190.67,568.46,12035920,No
aes_secworks_orig,139,6.1545,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,140,6.0314,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; rs;",21540.13,569.44,12256260,No
aes_secworks_orig,141,5.9108,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; rf; rfz; st; rf; b; f; rw; rw; f; b;",21828.53,568.02,12398304,No
aes_secworks_orig,142,5.7926,"st; rs; rw; rs; rs; rw; f; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",22097.83,577.95,12749969,No
aes_secworks_orig,143,5.6767,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rs; f; b;",21265.63,568.82,12078520,No
aes_secworks_orig,144,5.5632,"st; rs; rw; rs; rs; rw; rwz; rf; st; rf; b; rfz; st; rf; b; f; rw; rw; f; b;",21838.86,563.09,12294794,No
aes_secworks_orig,145,5.4519,"st; rs; rw; rfz; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21762.75,578.24,12578436,No
aes_secworks_orig,146,5.3429,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; rf;",21516.73,569.44,12242604,No
aes_secworks_orig,147,5.2360,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; rwz; rfz; st; rf; b; f; rw; rw; f; b;",22692.91,593.89,13456356,No
aes_secworks_orig,148,5.1313,"st; rs; rw; f; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21460.70,575.75,12339500,No
aes_secworks_orig,149,5.0287,"st; rs; rw; rs; rs; rw; f; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",22097.83,577.95,12749969,No
aes_secworks_orig,150,4.9281,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21132.02,567.84,11981844,Yes
aes_secworks_orig,151,4.8295,"st; rs; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; rfz; f; rw; rw; f; b;",21507.61,569.02,12237483,No
aes_secworks_orig,152,4.7329,"st; rwz; rw; rs; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21921.07,582.44,12758022,No
aes_secworks_orig,153,4.6382,"st; rs; rw; rfz; rs; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21762.75,578.24,12578436,No
aes_secworks_orig,154,4.5454,"st; rs; rw; rs; rfz; rw; rwz; rf; st; rfz; b; rfz; st; rf; b; f; rw; rw; f; b;",21800.67,578.24,12600400,No
